sample,day_count,expiry_assumption,expiry_adjustment_days,maturity_lower_days,maturity_upper_days,volume_threshold,observations,currencies,first_date,last_date,corr,rmse,mean_gap,median_gap,std_gap,abs_median_gap
all,365,last_trade_friday,-5,60,95,20000,307,9,2010-03-31,2025-06-30,0.7279786349,1.549270216,0.1732801967,0.1791742299,1.542062893,0.1791742299
all,365,last_trade_friday,-5,65,95,20000,307,9,2010-03-31,2025-06-30,0.7279786349,1.549270216,0.1732801967,0.1791742299,1.542062893,0.1791742299
all,365,last_trade_friday,-5,60,90,20000,307,9,2010-03-31,2025-06-30,0.7279786349,1.549270216,0.1732801967,0.1791742299,1.542062893,0.1791742299
all,365,last_trade_friday,-5,60,85,20000,307,9,2010-03-31,2025-06-30,0.7279786349,1.549270216,0.1732801967,0.1791742299,1.542062893,0.1791742299
all,365,last_trade_friday,-5,60,80,20000,307,9,2010-03-31,2025-06-30,0.7279786349,1.549270216,0.1732801967,0.1791742299,1.542062893,0.1791742299
all,365,third_wednesday,0,45,95,50000,309,7,2010-01-31,2024-06-30,0.6197837673,1.562946798,0.1120503666,0.1349408607,1.561453753,0.1349408607
all,360,last_trade_friday,-5,75,95,50000,81,7,2011-06-30,2024-06-30,0.7476202606,1.5834242,0.7727254701,0.376152049,1.390684774,0.376152049
all,365,last_trade_friday,-5,75,95,50000,81,7,2011-06-30,2024-06-30,0.7476202606,1.58626965,0.7788154403,0.3909652874,1.390528366,0.3909652874
all,360,last_trade_monday,-2,45,95,20000,439,9,2010-03-31,2025-06-30,0.6741939755,1.64682268,0.04026771017,0.1556905786,1.648208599,0.1556905786
all,365,last_trade_monday,-2,45,95,20000,439,9,2010-03-31,2025-06-30,0.6741939755,1.654324633,0.03894061315,0.1569311375,1.655753163,0.1569311375
all,360,last_trade_friday,-5,70,95,10000,333,9,2010-03-31,2025-06-30,0.7333562016,1.660024864,0.09784375711,0.1575791848,1.659632659,0.1575791848
all,360,last_trade_friday,-5,70,90,10000,333,9,2010-03-31,2025-06-30,0.7333562016,1.660024864,0.09784375711,0.1575791848,1.659632659,0.1575791848
all,365,last_trade_friday,-5,70,95,10000,333,9,2010-03-31,2025-06-30,0.7333562016,1.660083828,0.1013016615,0.1694274971,1.65948372,0.1694274971
all,365,last_trade_friday,-5,70,90,10000,333,9,2010-03-31,2025-06-30,0.7333562016,1.660083828,0.1013016615,0.1694274971,1.65948372,0.1694274971
all,360,third_wednesday,0,45,95,20000,525,9,2010-01-31,2025-06-30,0.6576089286,1.661722703,0.1042886958,0.1869226009,1.66002866,0.1869226009
all,365,third_wednesday,0,75,95,10000,333,9,2010-03-31,2025-06-30,0.7334899566,1.662550068,0.08516514505,0.1623906715,1.66286599,0.1623906715
all,360,third_wednesday,0,75,95,10000,333,9,2010-03-31,2025-06-30,0.7334899566,1.664081907,0.08192828882,0.1626912517,1.664565109,0.1626912517
all,365,third_wednesday,0,45,95,20000,525,9,2010-01-31,2025-06-30,0.6576089286,1.671687938,0.1049258744,0.1678029621,1.669982995,0.1678029621
all,360,third_wednesday,0,50,95,10000,404,9,2010-03-31,2025-06-30,0.7127745235,1.67689137,0.03923325904,0.1637128993,1.678511,0.1637128993
all,365,third_wednesday,0,50,95,10000,404,9,2010-03-31,2025-06-30,0.7127745235,1.677492749,0.04096142586,0.1621814748,1.679071918,0.1621814748
all,360,last_trade_friday,-5,45,95,10000,404,9,2010-03-31,2025-06-30,0.7119757126,1.686082573,0.04748786537,0.1560961803,1.687503491,0.1560961803
all,365,last_trade_friday,-5,45,95,10000,404,9,2010-03-31,2025-06-30,0.7119757126,1.6887226,0.04933067951,0.1669729757,1.690094924,0.1669729757
all,365,last_trade_friday,-5,75,95,20000,161,9,2011-06-30,2024-06-30,0.7370783638,1.701837438,0.4441099886,0.3148985766,1.64799449,0.3148985766
all,360,last_trade_friday,-5,75,95,20000,161,9,2011-06-30,2024-06-30,0.7370783638,1.702436984,0.4425942384,0.2988229465,1.649027603,0.2988229465
all,360,last_trade_monday,-2,50,95,10000,376,9,2010-03-31,2025-06-30,0.7052786523,1.71661757,0.01647370553,0.1547428553,1.718825716,0.1547428553
all,365,last_trade_monday,-2,50,95,10000,376,9,2010-03-31,2025-06-30,0.7052786523,1.71767246,0.01824574857,0.1448497385,1.719864127,0.1448497385
all,360,third_wednesday,0,55,95,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.74203502,0.01086999964,0.1626912517,1.744446021,0.1626912517
all,360,third_wednesday,0,60,95,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.74203502,0.01086999964,0.1626912517,1.744446021,0.1626912517
all,360,third_wednesday,0,65,95,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.74203502,0.01086999964,0.1626912517,1.744446021,0.1626912517
all,360,third_wednesday,0,70,95,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.74203502,0.01086999964,0.1626912517,1.744446021,0.1626912517
all,360,third_wednesday,0,60,90,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.74203502,0.01086999964,0.1626912517,1.744446021,0.1626912517
all,360,third_wednesday,0,60,85,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.74203502,0.01086999964,0.1626912517,1.744446021,0.1626912517
all,360,third_wednesday,0,70,90,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.74203502,0.01086999964,0.1626912517,1.744446021,0.1626912517
all,365,third_wednesday,0,55,95,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.742158362,0.01283530242,0.1623906715,1.744556149,0.1623906715
all,365,third_wednesday,0,60,95,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.742158362,0.01283530242,0.1623906715,1.744556149,0.1623906715
all,365,third_wednesday,0,65,95,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.742158362,0.01283530242,0.1623906715,1.744556149,0.1623906715
all,365,third_wednesday,0,70,95,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.742158362,0.01283530242,0.1623906715,1.744556149,0.1623906715
all,365,third_wednesday,0,60,90,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.742158362,0.01283530242,0.1623906715,1.744556149,0.1623906715
all,365,third_wednesday,0,60,85,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.742158362,0.01283530242,0.1623906715,1.744556149,0.1623906715
all,365,third_wednesday,0,70,90,10000,357,9,2010-03-31,2025-06-30,0.7018070944,1.742158362,0.01283530242,0.1623906715,1.744556149,0.1623906715
all,360,last_trade_monday,-2,55,95,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.742850813,0.01446632928,0.1556905786,1.745236797,0.1556905786
all,360,last_trade_monday,-2,60,95,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.742850813,0.01446632928,0.1556905786,1.745236797,0.1556905786
all,360,last_trade_monday,-2,65,95,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.742850813,0.01446632928,0.1556905786,1.745236797,0.1556905786
all,360,last_trade_monday,-2,70,95,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.742850813,0.01446632928,0.1556905786,1.745236797,0.1556905786
all,360,last_trade_monday,-2,60,90,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.742850813,0.01446632928,0.1556905786,1.745236797,0.1556905786
all,360,last_trade_monday,-2,60,85,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.742850813,0.01446632928,0.1556905786,1.745236797,0.1556905786
all,360,last_trade_monday,-2,60,80,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.742850813,0.01446632928,0.1556905786,1.745236797,0.1556905786
all,360,last_trade_monday,-2,70,90,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.742850813,0.01446632928,0.1556905786,1.745236797,0.1556905786
all,365,last_trade_monday,-2,55,95,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.743617439,0.01648158109,0.1517526999,1.745986615,0.1517526999
all,365,last_trade_monday,-2,60,95,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.743617439,0.01648158109,0.1517526999,1.745986615,0.1517526999
all,365,last_trade_monday,-2,65,95,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.743617439,0.01648158109,0.1517526999,1.745986615,0.1517526999
all,365,last_trade_monday,-2,70,95,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.743617439,0.01648158109,0.1517526999,1.745986615,0.1517526999
all,365,last_trade_monday,-2,60,90,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.743617439,0.01648158109,0.1517526999,1.745986615,0.1517526999
all,365,last_trade_monday,-2,60,85,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.743617439,0.01648158109,0.1517526999,1.745986615,0.1517526999
all,365,last_trade_monday,-2,60,80,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.743617439,0.01648158109,0.1517526999,1.745986615,0.1517526999
all,365,last_trade_monday,-2,70,90,10000,357,9,2010-03-31,2025-06-30,0.7016804937,1.743617439,0.01648158109,0.1517526999,1.745986615,0.1517526999
all,360,last_trade_friday,-5,50,95,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.74660778,0.02021665263,0.1546131757,1.748941991,0.1546131757
all,360,last_trade_friday,-5,55,95,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.74660778,0.02021665263,0.1546131757,1.748941991,0.1546131757
all,360,last_trade_friday,-5,60,95,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.74660778,0.02021665263,0.1546131757,1.748941991,0.1546131757
all,360,last_trade_friday,-5,65,95,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.74660778,0.02021665263,0.1546131757,1.748941991,0.1546131757
all,360,last_trade_friday,-5,60,90,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.74660778,0.02021665263,0.1546131757,1.748941991,0.1546131757
all,360,last_trade_friday,-5,60,85,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.74660778,0.02021665263,0.1546131757,1.748941991,0.1546131757
all,360,last_trade_friday,-5,60,80,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.74660778,0.02021665263,0.1546131757,1.748941991,0.1546131757
all,365,last_trade_friday,-5,50,95,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.748468799,0.02231177003,0.1645184544,1.750780228,0.1645184544
all,365,last_trade_friday,-5,55,95,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.748468799,0.02231177003,0.1645184544,1.750780228,0.1645184544
all,365,last_trade_friday,-5,60,95,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.748468799,0.02231177003,0.1645184544,1.750780228,0.1645184544
all,365,last_trade_friday,-5,65,95,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.748468799,0.02231177003,0.1645184544,1.750780228,0.1645184544
all,365,last_trade_friday,-5,60,90,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.748468799,0.02231177003,0.1645184544,1.750780228,0.1645184544
all,365,last_trade_friday,-5,60,85,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.748468799,0.02231177003,0.1645184544,1.750780228,0.1645184544
all,365,last_trade_friday,-5,60,80,10000,357,9,2010-03-31,2025-06-30,0.7014760832,1.748468799,0.02231177003,0.1645184544,1.750780228,0.1645184544
all,365,last_trade_monday,-2,75,95,10000,269,9,2011-06-30,2025-06-30,0.7259419222,1.802871822,0.08729985271,0.1573798862,1.804113429,0.1573798862
all,360,last_trade_monday,-2,75,95,10000,269,9,2011-06-30,2025-06-30,0.7259419222,1.804800473,0.08458530399,0.1588818147,1.806177594,0.1588818147
all,360,last_trade_monday,-2,45,95,10000,508,9,2010-03-31,2025-06-30,0.653368358,1.827213042,-0.1024043902,0.1254602292,1.826139475,0.1254602292
all,365,last_trade_monday,-2,45,95,10000,508,9,2010-03-31,2025-06-30,0.653368358,1.83334624,-0.1022673635,0.1251636748,1.832296018,0.1251636748
all,360,third_wednesday,0,45,95,10000,607,9,2010-01-31,2025-06-30,0.6190514912,1.863161139,-0.04632095583,0.1615519099,1.864121399,0.1615519099
all,360,third_wednesday,0,60,80,5000,190,9,2010-03-31,2025-06-30,0.6589442491,1.869834128,-0.3735173794,0.02014574692,1.836988049,0.02014574692
all,365,third_wednesday,0,45,95,10000,607,9,2010-01-31,2025-06-30,0.6190514912,1.871486251,-0.04469577155,0.1617219992,1.872495506,0.1617219992
all,365,third_wednesday,0,60,80,5000,190,9,2010-03-31,2025-06-30,0.6589442491,1.87423185,-0.3708177834,0.03398591333,1.842036267,0.03398591333
all,365,third_wednesday,0,75,95,5000,363,9,2010-03-31,2025-06-30,0.6702158905,1.909087109,-0.05434341672,0.1588506046,1.910947466,0.1588506046
all,360,third_wednesday,0,75,95,5000,363,9,2010-03-31,2025-06-30,0.6702158905,1.909675106,-0.05831652428,0.1588480383,1.911419105,0.1588480383
all,360,last_trade_friday,-5,70,95,5000,363,9,2010-03-31,2025-06-30,0.6700772861,1.909878033,-0.03881402355,0.144498713,1.912119177,0.144498713
all,360,last_trade_friday,-5,70,90,5000,363,9,2010-03-31,2025-06-30,0.6700772861,1.909878033,-0.03881402355,0.144498713,1.912119177,0.144498713
all,365,last_trade_friday,-5,70,95,5000,363,9,2010-03-31,2025-06-30,0.6700772861,1.910775823,-0.03457004792,0.1488784065,1.913100015,0.1488784065
all,365,last_trade_friday,-5,70,90,5000,363,9,2010-03-31,2025-06-30,0.6700772861,1.910775823,-0.03457004792,0.1488784065,1.913100015,0.1488784065
all,365,last_trade_friday,-5,75,95,10000,188,9,2011-06-30,2024-06-30,0.7002494526,1.944029989,0.2174595332,0.2939449782,1.936987603,0.2939449782
all,360,last_trade_friday,-5,75,95,10000,188,9,2011-06-30,2024-06-30,0.7002494526,1.94574329,0.2150836421,0.2891908942,1.938982758,0.2891908942
all,365,last_trade_monday,-2,75,95,5000,289,9,2011-06-30,2025-06-30,0.6845589212,1.9492129,-0.006935417044,0.1569311375,1.952581658,0.1569311375
all,360,last_trade_monday,-2,75,95,5000,289,9,2011-06-30,2025-06-30,0.6845589212,1.950192577,-0.01005034293,0.1556905786,1.953549452,0.1556905786
all,360,third_wednesday,0,60,80,2500,201,9,2010-03-31,2025-06-30,0.6367212281,1.962036105,-0.4158524337,0.01888866589,1.922247563,0.01888866589
all,365,last_trade_monday,-2,75,95,2500,302,10,2011-06-30,2025-06-30,0.6741653614,1.964484264,-0.06137858202,0.1444993111,1.966784135,0.1444993111
all,360,last_trade_monday,-2,75,95,2500,302,10,2011-06-30,2025-06-30,0.6741653614,1.965439977,-0.06428396843,0.1524161654,1.967648821,0.1524161654
all,365,third_wednesday,0,60,80,2500,201,9,2010-03-31,2025-06-30,0.6367212281,1.966003076,-0.4136276245,0.02592709592,1.926798039,0.02592709592
all,360,last_trade_friday,-5,70,95,2500,378,10,2010-03-31,2025-06-30,0.6540834515,1.972018695,-0.1026385322,0.1379749374,1.971955982,0.1379749374
all,360,last_trade_friday,-5,70,90,2500,378,10,2010-03-31,2025-06-30,0.6540834515,1.972018695,-0.1026385322,0.1379749374,1.971955982,0.1379749374
all,365,third_wednesday,0,75,95,2500,378,10,2010-03-31,2025-06-30,0.6542034343,1.972117904,-0.1175628234,0.1370673645,1.971219841,0.1370673645
all,365,last_trade_friday,-5,70,95,2500,378,10,2010-03-31,2025-06-30,0.6540834515,1.972637563,-0.09855792285,0.1404231161,1.972785157,0.1404231161
all,365,last_trade_friday,-5,70,90,2500,378,10,2010-03-31,2025-06-30,0.6540834515,1.972637563,-0.09855792285,0.1404231161,1.972785157,0.1404231161
all,360,third_wednesday,0,75,95,2500,378,10,2010-03-31,2025-06-30,0.6542034343,1.972875411,-0.1213830916,0.1404064965,1.971747623,0.1404064965
all,360,third_wednesday,0,55,95,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.002354278,-0.1455029267,0.1576847012,1.999625997,0.1576847012
all,360,third_wednesday,0,60,95,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.002354278,-0.1455029267,0.1576847012,1.999625997,0.1576847012
all,360,third_wednesday,0,65,95,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.002354278,-0.1455029267,0.1576847012,1.999625997,0.1576847012
all,360,third_wednesday,0,70,95,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.002354278,-0.1455029267,0.1576847012,1.999625997,0.1576847012
all,360,third_wednesday,0,60,90,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.002354278,-0.1455029267,0.1576847012,1.999625997,0.1576847012
all,360,third_wednesday,0,60,85,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.002354278,-0.1455029267,0.1576847012,1.999625997,0.1576847012
all,360,third_wednesday,0,70,90,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.002354278,-0.1455029267,0.1576847012,1.999625997,0.1576847012
all,365,third_wednesday,0,55,95,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.003208472,-0.1425304369,0.1567054647,2.000698085,0.1567054647
all,365,third_wednesday,0,60,95,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.003208472,-0.1425304369,0.1567054647,2.000698085,0.1567054647
all,365,third_wednesday,0,65,95,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.003208472,-0.1425304369,0.1567054647,2.000698085,0.1567054647
all,365,third_wednesday,0,70,95,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.003208472,-0.1425304369,0.1567054647,2.000698085,0.1567054647
all,365,third_wednesday,0,60,90,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.003208472,-0.1425304369,0.1567054647,2.000698085,0.1567054647
all,365,third_wednesday,0,60,85,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.003208472,-0.1425304369,0.1567054647,2.000698085,0.1567054647
all,365,third_wednesday,0,70,90,5000,390,9,2010-03-31,2025-06-30,0.6494289348,2.003208472,-0.1425304369,0.1567054647,2.000698085,0.1567054647
all,360,last_trade_monday,-2,55,95,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.004497813,-0.139978776,0.1501706308,2.002172853,0.1501706308
all,360,last_trade_monday,-2,60,95,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.004497813,-0.139978776,0.1501706308,2.002172853,0.1501706308
all,360,last_trade_monday,-2,65,95,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.004497813,-0.139978776,0.1501706308,2.002172853,0.1501706308
all,360,last_trade_monday,-2,70,95,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.004497813,-0.139978776,0.1501706308,2.002172853,0.1501706308
all,360,last_trade_monday,-2,60,90,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.004497813,-0.139978776,0.1501706308,2.002172853,0.1501706308
all,360,last_trade_monday,-2,60,85,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.004497813,-0.139978776,0.1501706308,2.002172853,0.1501706308
all,360,last_trade_monday,-2,60,80,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.004497813,-0.139978776,0.1501706308,2.002172853,0.1501706308
all,360,last_trade_monday,-2,70,90,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.004497813,-0.139978776,0.1501706308,2.002172853,0.1501706308
all,365,last_trade_monday,-2,55,95,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.005980435,-0.1369295619,0.1430186295,2.003872242,0.1430186295
all,365,last_trade_monday,-2,60,95,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.005980435,-0.1369295619,0.1430186295,2.003872242,0.1430186295
all,365,last_trade_monday,-2,65,95,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.005980435,-0.1369295619,0.1430186295,2.003872242,0.1430186295
all,365,last_trade_monday,-2,70,95,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.005980435,-0.1369295619,0.1430186295,2.003872242,0.1430186295
all,365,last_trade_monday,-2,60,90,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.005980435,-0.1369295619,0.1430186295,2.003872242,0.1430186295
all,365,last_trade_monday,-2,60,85,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.005980435,-0.1369295619,0.1430186295,2.003872242,0.1430186295
all,365,last_trade_monday,-2,60,80,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.005980435,-0.1369295619,0.1430186295,2.003872242,0.1430186295
all,365,last_trade_monday,-2,70,90,5000,390,9,2010-03-31,2025-06-30,0.6493198721,2.005980435,-0.1369295619,0.1430186295,2.003872242,0.1430186295
all,360,last_trade_friday,-5,50,95,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.010259417,-0.131136111,0.1413368077,2.008554351,0.1413368077
all,360,last_trade_friday,-5,55,95,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.010259417,-0.131136111,0.1413368077,2.008554351,0.1413368077
all,360,last_trade_friday,-5,60,95,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.010259417,-0.131136111,0.1413368077,2.008554351,0.1413368077
all,360,last_trade_friday,-5,65,95,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.010259417,-0.131136111,0.1413368077,2.008554351,0.1413368077
all,360,last_trade_friday,-5,60,90,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.010259417,-0.131136111,0.1413368077,2.008554351,0.1413368077
all,360,last_trade_friday,-5,60,85,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.010259417,-0.131136111,0.1413368077,2.008554351,0.1413368077
all,360,last_trade_friday,-5,60,80,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.010259417,-0.131136111,0.1413368077,2.008554351,0.1413368077
all,365,last_trade_friday,-5,50,95,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.012807808,-0.1279640821,0.1413765815,2.011316303,0.1413765815
all,365,last_trade_friday,-5,55,95,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.012807808,-0.1279640821,0.1413765815,2.011316303,0.1413765815
all,365,last_trade_friday,-5,60,95,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.012807808,-0.1279640821,0.1413765815,2.011316303,0.1413765815
all,365,last_trade_friday,-5,65,95,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.012807808,-0.1279640821,0.1413765815,2.011316303,0.1413765815
all,365,last_trade_friday,-5,60,90,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.012807808,-0.1279640821,0.1413765815,2.011316303,0.1413765815
all,365,last_trade_friday,-5,60,85,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.012807808,-0.1279640821,0.1413765815,2.011316303,0.1413765815
all,365,last_trade_friday,-5,60,80,5000,390,9,2010-03-31,2025-06-30,0.6491436534,2.012807808,-0.1279640821,0.1413765815,2.011316303,0.1413765815
all,360,third_wednesday,0,50,95,5000,443,9,2010-03-31,2025-06-30,0.6445438682,2.031819561,-0.1675117882,0.1423214845,2.027191917,0.1423214845
all,365,third_wednesday,0,50,95,5000,443,9,2010-03-31,2025-06-30,0.6445438682,2.032685911,-0.1647017621,0.1403649022,2.028292868,0.1403649022
all,360,last_trade_friday,-5,45,95,5000,443,9,2010-03-31,2025-06-30,0.6442485602,2.040625886,-0.1532986046,0.136597254,2.037160166,0.136597254
all,365,last_trade_friday,-5,45,95,5000,443,9,2010-03-31,2025-06-30,0.6442485602,2.043299357,-0.1502911731,0.1404053918,2.040068525,0.1404053918
all,360,last_trade_monday,-2,50,95,5000,412,9,2010-03-31,2025-06-30,0.6403266612,2.04909531,-0.1717105726,0.1254602292,2.044370654,0.1254602292
all,365,last_trade_monday,-2,50,95,5000,412,9,2010-03-31,2025-06-30,0.6403266612,2.050618649,-0.1688686649,0.1324319457,2.04613833,0.1324319457
all,360,third_wednesday,0,55,95,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.056107034,-0.2062922316,0.1375066636,2.048256095,0.1375066636
all,360,third_wednesday,0,60,95,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.056107034,-0.2062922316,0.1375066636,2.048256095,0.1375066636
all,360,third_wednesday,0,65,95,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.056107034,-0.2062922316,0.1375066636,2.048256095,0.1375066636
all,360,third_wednesday,0,70,95,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.056107034,-0.2062922316,0.1375066636,2.048256095,0.1375066636
all,360,third_wednesday,0,60,90,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.056107034,-0.2062922316,0.1375066636,2.048256095,0.1375066636
all,360,third_wednesday,0,60,85,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.056107034,-0.2062922316,0.1375066636,2.048256095,0.1375066636
all,360,third_wednesday,0,70,90,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.056107034,-0.2062922316,0.1375066636,2.048256095,0.1375066636
all,365,third_wednesday,0,55,95,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.05683582,-0.2035371977,0.1237655052,2.049265666,0.1237655052
all,365,third_wednesday,0,60,95,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.05683582,-0.2035371977,0.1237655052,2.049265666,0.1237655052
all,365,third_wednesday,0,65,95,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.05683582,-0.2035371977,0.1237655052,2.049265666,0.1237655052
all,365,third_wednesday,0,70,95,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.05683582,-0.2035371977,0.1237655052,2.049265666,0.1237655052
all,365,third_wednesday,0,60,90,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.05683582,-0.2035371977,0.1237655052,2.049265666,0.1237655052
all,365,third_wednesday,0,60,85,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.05683582,-0.2035371977,0.1237655052,2.049265666,0.1237655052
all,365,third_wednesday,0,70,90,2500,406,10,2010-03-31,2025-06-30,0.6356904633,2.05683582,-0.2035371977,0.1237655052,2.049265666,0.1237655052
all,360,last_trade_monday,-2,55,95,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.057987709,-0.2011895802,0.1254602292,2.050656915,0.1254602292
all,360,last_trade_monday,-2,60,95,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.057987709,-0.2011895802,0.1254602292,2.050656915,0.1254602292
all,360,last_trade_monday,-2,65,95,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.057987709,-0.2011895802,0.1254602292,2.050656915,0.1254602292
all,360,last_trade_monday,-2,70,95,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.057987709,-0.2011895802,0.1254602292,2.050656915,0.1254602292
all,360,last_trade_monday,-2,60,90,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.057987709,-0.2011895802,0.1254602292,2.050656915,0.1254602292
all,360,last_trade_monday,-2,60,85,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.057987709,-0.2011895802,0.1254602292,2.050656915,0.1254602292
all,360,last_trade_monday,-2,60,80,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.057987709,-0.2011895802,0.1254602292,2.050656915,0.1254602292
all,360,last_trade_monday,-2,70,90,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.057987709,-0.2011895802,0.1254602292,2.050656915,0.1254602292
all,365,last_trade_monday,-2,55,95,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.059310533,-0.1983636761,0.1324319457,2.052263526,0.1324319457
all,365,last_trade_monday,-2,60,95,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.059310533,-0.1983636761,0.1324319457,2.052263526,0.1324319457
all,365,last_trade_monday,-2,65,95,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.059310533,-0.1983636761,0.1324319457,2.052263526,0.1324319457
all,365,last_trade_monday,-2,70,95,2500,406,10,2010-03-31,2025-06-30,0.6355854745,2.059310533,-0.1983636761,0.1324319457,2.052263526,0.1324319457
