date,spot_local_per_usd,futures_local_per_usd,futures_log_basis,futures_pct_basis,ccy,yahoo_symbol,us_rate,foreign_rate,assumed_expiry_date,assumed_tau_years,rate_differential_us_minus_foreign,futures_implied_no_arbitrage_gap,futures_implied_no_arbitrage_gap_bps
2013-01-31,0.9584970766,0.9615384968,0.003168090018,0.3173113719,AUD,6A=F,0.0007,0.03,2013-03-20,0.1315068493,-0.0293,0.007021240703,70.21240703
2013-01-31,1.9875,1.988269162,0.0003869246365,0.03869995015,BRL,6L=F,0.0007,0.0695,2013-03-20,0.1315068493,-0.0688,0.009434595869,94.34595869
2013-01-31,0.9992,0.9985022362,-0.0006985664277,-0.0698322487,CAD,6C=F,0.0007,0.0092,2013-03-20,0.1315068493,-0.0085,0.0004192417915,4.192417915
2013-01-31,0.9093,0.9091735552,-0.0001390669203,-0.01390572509,CHF,6S=F,0.0007,-0.001080856,2013-03-20,0.1315068493,0.001780856,-0.0003732616819,-3.732616819
2013-01-31,0.7361601885,0.7364854875,0.0004417886325,0.04418862355,EUR,6E=F,0.0007,0.002049090909,2013-03-20,0.1315068493,-0.001349090909,0.0006192033274,6.192033274
2013-01-31,0.6306760848,0.6307954455,0.0001892404581,0.01892583653,GBP,6B=F,0.0007,0.0051228,2013-03-20,0.1315068493,-0.0044228,0.0007708689513,7.708689513
2013-01-31,91.28,91.36592256,0.0009408648903,0.09413076425,JPY,6J=F,0.0007,0.0029182,2013-03-20,0.1315068493,-0.0022182,0.001232573383,12.32573383
2013-01-31,12.7344,12.73885308,0.0003496277154,0.03496888422,MXN,6M=F,0.0007,0.0486,2013-03-20,0.1315068493,-0.0479,0.006648805798,66.48805798
2013-01-31,1.190901512,1.194743113,0.003220599888,0.3225791592,NZD,6N=F,0.0007,0.0266,2013-03-20,0.1315068493,-0.0259,0.006626627285,66.26627285
2013-01-31,8.952,8.948545923,-0.0003859185873,-0.03858441303,ZAR,6Z=F,0.0007,0.05056153846,2013-03-20,0.1315068493,-0.04986153846,0.006171215238,61.71215238
2013-02-28,0.9764671419,0.9796238298,0.003227549909,0.3232764057,AUD,6A=F,0.001,0.0294,2013-03-20,0.05479452055,-0.0284,0.004783714293,47.83714293
2013-02-28,1.9767,1.975308549,-0.0007041741394,-0.0703926267,BRL,6L=F,0.001,0.0698,2013-03-20,0.05479452055,-0.0688,0.003065688874,30.65688874
2013-02-28,1.0286,1.03060907,0.00195130323,0.1953208261,CAD,6C=F,0.001,0.009475,2013-03-20,0.05479452055,-0.008475,0.002415686791,24.15686791
2013-02-28,0.9336,0.9365926509,0.00320036919,0.3205495839,CHF,6S=F,0.001,-0.0006342386667,2013-03-20,0.05479452055,0.001634238667,0.003110821866,31.10821866
2013-02-28,0.7645844484,0.7654037751,0.001071023652,0.1071597403,EUR,6E=F,0.001,0.0022335,2013-03-20,0.05479452055,-0.0012335,0.001138612693,11.38612693
2013-02-28,0.6582411796,0.6591088878,0.001317354209,0.1318222301,GBP,6B=F,0.001,0.0050988,2013-03-20,0.05479452055,-0.0040988,0.00154194599,15.4194599
2013-02-28,92.36,92.67840818,0.003441539476,0.3447468373,JPY,6J=F,0.001,0.0026909,2013-03-20,0.05479452055,-0.0016909,0.003534191531,35.34191531
2013-02-28,12.7788,12.77547068,-0.0002605684965,-0.02605345514,MXN,6M=F,0.001,0.0482,2013-03-20,0.05479452055,-0.0472,0.002325732873,23.25732873
2013-02-28,1.206854936,1.20977496,0.002416609221,0.2419531575,NZD,6N=F,0.001,0.0266,2013-03-20,0.05479452055,-0.0256,0.003819348947,38.19348947
2013-02-28,8.9703,9.035464225,0.00723818316,0.7264442125,ZAR,6Z=F,0.001,0.0504,2013-03-20,0.05479452055,-0.0494,0.009945032475,99.45032475
2013-03-31,0.9607070804,0.9659035875,0.005394467905,0.5409044246,AUD,6A=F,0.0009,0.0305,2013-06-19,0.2191780822,-0.0296,0.01188213914,118.8213914
2013-03-31,2.021,2.008435392,-0.006236431475,-0.6217025299,BRL,6L=F,0.0009,0.0701,2013-06-19,0.2191780822,-0.0692,0.008930691812,89.30691812
2013-03-31,1.0174,1.01822624,0.0008117793129,0.08121088949,CAD,6C=F,0.0009,0.009625,2013-06-19,0.2191780822,-0.008725,0.00272410808,27.2410808
2013-03-31,0.949,0.9482268155,-0.0008150681037,-0.0814736026,CHF,6S=F,0.0009,-0.0005964073684,2013-06-19,0.2191780822,0.001496407368,-0.001143047801,-11.43047801
2013-03-31,0.7802746567,0.7798487121,-0.0005460395811,-0.05458905286,EUR,6E=F,0.0009,0.0020605,2013-06-19,0.2191780822,-0.0011605,-0.0002916834167,-2.916834167
2013-03-31,0.6581978543,0.659413124,0.001844656837,0.1846359263,GBP,6B=F,0.0009,0.0050688,2013-06-19,0.2191780822,-0.0041688,0.002758366426,27.58366426
2013-03-31,94.16,94.0468338,-0.001202572878,-0.1201850077,JPY,6J=F,0.0009,0.0025,2013-06-19,0.2191780822,-0.0016,-0.0008518879468,-8.518879468
2013-03-31,12.3155,12.37240937,0.00461031134,0.4620955176,MXN,6M=F,0.0009,0.0449,2013-06-19,0.2191780822,-0.044,0.01425414696,142.5414696
2013-03-31,1.196172249,1.20177867,0.004676018238,0.4686967871,NZD,6N=F,0.0009,0.0264,2013-06-19,0.2191780822,-0.0255,0.01026505933,102.6505933
2013-03-31,9.2275,9.233610305,0.0006619650905,0.06621842378,ZAR,6Z=F,0.0009,0.05045416667,2013-06-19,0.2191780822,-0.04955416667,0.01152315231,115.2315231
2013-04-30,0.9641342075,0.9685229756,0.00454170112,0.4552030276,AUD,6A=F,0.0006,0.0302,2013-06-19,0.1369863014,-0.0296,0.00859649564,85.9649564
2013-04-30,1.999,2.001601308,0.001300458765,0.1301304729,BRL,6L=F,0.0006,0.0723,2013-06-19,0.1369863014,-0.0717,0.01112237657,111.2237657
2013-04-30,1.0072,1.008674598,0.001462986185,0.1464056871,CAD,6C=F,0.0006,0.009825,2013-06-19,0.1369863014,-0.009225,0.002726684815,27.26684815
2013-04-30,0.9298,0.9289363177,-0.0009293221367,-0.09288904506,CHF,6S=F,0.0006,-0.0006472533333,2013-06-19,0.1369863014,0.001247253333,-0.001100178758,-11.00178758
2013-04-30,0.7594167679,0.7595321483,0.0001519214001,0.01519329407,EUR,6E=F,0.0006,0.002089047619,2013-06-19,0.1369863014,-0.001489047619,0.000355900526,3.55900526
2013-04-30,0.6435420555,0.6440808857,0.0008369379908,0.08372883212,GBP,6B=F,0.0006,0.0050557,2013-06-19,0.1369863014,-0.0044557,0.001447307854,14.47307854
2013-04-30,97.52,97.48488657,-0.0003601286965,-0.03600638579,JPY,6J=F,0.0006,0.0022818,2013-06-19,0.1369863014,-0.0016818,-0.0001297451348,-1.297451348
2013-04-30,12.1323,12.1543599,0.001816627809,0.1818278877,MXN,6M=F,0.0006,0.0434,2013-06-19,0.1369863014,-0.0428,0.007679641508,76.79641508
2013-04-30,1.165501166,1.170823104,0.004555829488,0.4566223057,NZD,6N=F,0.0006,0.0265,2013-06-19,0.1369863014,-0.0259,0.008103774694,81.03774694
2013-04-30,8.9741,8.988764189,0.001632723214,0.1634056833,ZAR,6Z=F,0.0006,0.05117826087,2013-06-19,0.1369863014,-0.05057826087,0.008561252101,85.61252101
2013-05-31,1.040799334,1.045806313,0.004799170784,0.4810705248,AUD,6A=F,0.0004,0.0282,2013-06-19,0.05205479452,-0.0278,0.006246294071,62.46294071
2013-05-31,2.1217,2.131968918,0.004828273215,0.4839948109,BRL,6L=F,0.0004,0.0772,2013-06-19,0.05205479452,-0.0768,0.008826081434,88.26081434
2013-05-31,1.0337,1.037129205,0.003311917845,0.3317408305,CAD,6C=F,0.0004,0.00998,2013-06-19,0.05205479452,-0.00958,0.003810602777,38.10602777
2013-05-31,0.9583,0.9595087598,0.001260563604,0.1261358449,CHF,6S=F,0.0004,-0.0005881175,2013-06-19,0.05205479452,0.0009881175,0.001209127351,12.09127351
2013-05-31,0.7699414844,0.770237987,0.0003850234134,0.03850975445,EUR,6E=F,0.0004,0.002012272727,2013-06-19,0.05205479452,-0.001612272727,0.000468949939,4.68949939
2013-05-31,0.6585446164,0.6587615254,0.0003293221325,0.0329376365,GBP,6B=F,0.0004,0.0050563,2013-06-19,0.05205479452,-0.0046563,0.0005717048722,5.717048722
2013-05-31,100.83,100.6643876,-0.001643841894,-0.1642491526,JPY,6J=F,0.0004,0.0022818,2013-06-19,0.05205479452,-0.0018818,-0.001545885182,-15.45885182
2013-05-31,12.7791,12.85347073,0.005802846694,0.5819715823,MXN,6M=F,0.0004,0.0432,2013-06-19,0.05205479452,-0.0428,0.008030791899,80.30791899
2013-05-31,1.254233036,1.260557209,0.005029593222,0.5042262858,NZD,6N=F,0.0004,0.0264,2013-06-19,0.05205479452,-0.026,0.006383017879,63.83017879
2013-05-31,10.068,10.1163382,0.004789683206,0.4801172074,ZAR,6Z=F,0.0004,0.05034230769,2013-06-19,0.05205479452,-0.04994230769,0.007389419771,73.89419771
2013-06-30,1.091107474,1.098056412,0.006348507259,0.6368701744,AUD,6A=F,0.0005,0.028,2013-09-18,0.2191780822,-0.0275,0.01237590452,123.7590452
2013-06-30,2.2075,2.215820985,0.003762329325,0.376941577,BRL,6L=F,0.0005,0.0772,2013-09-18,0.2191780822,-0.0767,0.02057328823,205.7328823
2013-06-30,1.0513,1.052188558,0.0008448421927,0.08451991724,CAD,6C=F,0.0005,0.01025,2013-09-18,0.2191780822,-0.00975,0.002981828494,29.81828494
2013-06-30,0.945,0.943040354,-0.002075852578,-0.2073699486,CHF,6S=F,0.0005,-0.0006021110526,2013-09-18,0.2191780822,0.001102111053,-0.002317411165,-23.17411165
2013-06-30,0.7686395081,0.76787224,-0.0009987143001,-0.0998215751,EUR,6E=F,0.0005,0.0021025,2013-09-18,0.2191780822,-0.0016025,-0.0006474814234,-6.474814234
2013-06-30,0.6574621959,0.6577216317,0.0003945240325,0.03946018673,GBP,6B=F,0.0005,0.0050794,2013-09-18,0.2191780822,-0.0045794,0.001398228142,13.98228142
2013-06-30,99.21,99.13750169,-0.0007310231859,-0.07307560535,JPY,6J=F,0.0005,0.0022818,2013-09-18,0.2191780822,-0.0017818,-0.000340491679,-3.40491679
2013-06-30,12.9925,12.97858526,-0.001071556254,-0.1070982343,MXN,6M=F,0.0005,0.0431,2013-09-18,0.2191780822,-0.0426,0.008265430047,82.65430047
2013-06-30,1.289490651,1.296680496,0.005560237713,0.5575724525,NZD,6N=F,0.0005,0.0264,2013-09-18,0.2191780822,-0.0259,0.01123695004,112.3695004
2013-06-30,9.8799,9.900989754,0.002132337071,0.2134612119,ZAR,6Z=F,0.0005,0.0512125,2013-09-18,0.2191780822,-0.0507125,0.01324740556,132.4740556
2013-07-31,1.116445238,1.113833781,-0.002341822415,-0.2339082488,AUD,6A=F,0.0004,0.0276,2013-09-18,0.1342465753,-0.0272,0.001309684434,13.09684434
2013-07-31,2.2987,2.290426021,-0.003605910117,-0.3599416631,BRL,6L=F,0.0004,0.0822,2013-09-18,0.1342465753,-0.0818,0.007375459746,73.75459746
2013-07-31,1.0287,1.026167265,-0.00246510961,-0.2462073722,CAD,6C=F,0.0004,0.01012,2013-09-18,0.1342465753,-0.00972,-0.001160232897,-11.60232897
2013-07-31,0.9284,0.9231905654,-0.005626998168,-0.5611196267,CHF,6S=F,0.0004,-0.0005580582609,2013-09-18,0.1342465753,0.0009580582609,-0.005755614209,-57.55614209
2013-07-31,0.7528986598,0.7496813996,-0.004282321166,-0.4273165103,EUR,6E=F,0.0004,0.002214347826,2013-09-18,0.1342465753,-0.001814347826,-0.004038751184,-40.38751184
2013-07-31,0.6588917441,0.6560818951,-0.004273626739,-0.4264507791,GBP,6B=F,0.0004,0.0050944,2013-09-18,0.1342465753,-0.0046944,-0.003643419616,-36.43419616
2013-07-31,98.35,97.74215264,-0.006199629039,-0.6180450992,JPY,6J=F,0.0004,0.00228,2013-09-18,0.1342465753,-0.00188,-0.005947245478,-59.47245478
2013-07-31,12.857,12.77547068,-0.006361430771,-0.6341239708,MXN,6M=F,0.0004,0.0432,2013-09-18,0.1342465753,-0.0428,-0.0006156773467,-6.156773467
2013-07-31,1.257703434,1.252191307,-0.004392324292,-0.4382692143,NZD,6N=F,0.0004,0.0264,2013-09-18,0.1342465753,-0.026,-0.0009019133328,-9.019133328
2013-07-31,9.9145,9.878982113,-0.003588850558,-0.3582418331,ZAR,6Z=F,0.0004,0.05123333333,2013-09-18,0.1342465753,-0.05083333333,0.003235350355,32.35350355
2013-08-31,1.123469273,1.124606423,0.001011665192,0.1012177098,AUD,6A=F,0.0004,0.026,2013-09-18,0.04931506849,-0.0256,0.002274130946,22.74130946
2013-08-31,2.3809,2.372479256,-0.0035430597,-0.3536790471,BRL,6L=F,0.0004,0.0872,2013-09-18,0.04931506849,-0.0868,0.0007374882448,7.374882448
2013-08-31,1.0554,1.053518781,-0.001784060743,-0.1782470253,CAD,6C=F,0.0004,0.009925,2013-09-18,0.04931506849,-0.009525,-0.001314334716,-13.14334716
2013-08-31,0.9313,0.9309253102,-0.0004024108179,-0.04023298615,CHF,6S=F,0.0004,-0.0006065045,2013-09-18,0.04931506849,0.0010065045,-0.0004520466563,-4.520466563
2013-08-31,0.7578053956,0.7571169294,-0.0009089129615,-0.09085000252,EUR,6E=F,0.0004,0.002258636364,2013-09-18,0.04931506849,-0.001858636364,-0.0008172541819,-8.172541819
2013-08-31,0.6464959917,0.6454528037,-0.001614906461,-0.1613603201,GBP,6B=F,0.0004,0.0051262,2013-09-18,0.04931506849,-0.0047262,-0.001381833585,-13.81833585
2013-08-31,98.22,98.15468913,-0.0006651659041,-0.06649447303,JPY,6J=F,0.0004,0.00228,2013-09-18,0.04931506849,-0.00188,-0.0005724535753,-5.724535753
2013-08-31,13.3355,13.38688123,0.003845562686,0.385296635,MXN,6M=F,0.0004,0.0431,2013-09-18,0.04931506849,-0.0427,0.005951316111,59.51316111
2013-08-31,1.293828438,1.294498418,0.0005176931178,0.05178271441,NZD,6N=F,0.0004,0.0264,2013-09-18,0.04931506849,-0.026,0.001799884899,17.99884899
2013-08-31,10.257,10.28542011,0.00276696933,0.2770800923,ZAR,6Z=F,0.0004,0.050916,2013-09-18,0.04931506849,-0.050516,0.00525816933,52.5816933
2013-09-30,1.070434596,1.07770232,0.006766562134,0.6789507039,AUD,6A=F,0.0002,0.0258,2013-12-18,0.2164383562,-0.0256,0.01230738405,123.0738405
2013-09-30,2.2193,2.229903004,0.004766257592,0.4777634265,BRL,6L=F,0.0002,0.0871,2013-12-18,0.2164383562,-0.0869,0.02357475074,235.7475074
2013-09-30,1.0284,1.032311354,0.003796124705,0.3803339113,CAD,6C=F,0.0002,0.009875,2013-12-18,0.2164383562,-0.009675,0.005890165801,58.90165801
2013-09-30,0.9041,0.9034239959,-0.0007479891483,-0.07477094741,CHF,6S=F,0.0002,-0.0005110731579,2013-12-18,0.2164383562,0.0007110731579,-0.0009018926537,-9.018926537
2013-09-30,0.7388252678,0.739262219,0.0005912386253,0.05914134413,EUR,6E=F,0.0002,0.002232380952,2013-12-18,0.2164383562,-0.002032380952,0.001031123818,10.31123818
2013-09-30,0.6180851721,0.6181615948,0.000123636584,0.01236442274,GBP,6B=F,0.0002,0.0051688,2013-12-18,0.2164383562,-0.0049688,0.001199075488,11.99075488
2013-09-30,98.29,98.17396623,-0.001181222011,-0.1180524643,JPY,6J=F,0.0002,0.00228,2013-12-18,0.2164383562,-0.00208,-0.0007310302303,-7.310302303
2013-09-30,13.155,13.15356761,-0.0001088914963,-0.01088855679,MXN,6M=F,0.0002,0.0411,2013-12-18,0.2164383562,-0.0409,0.008743437271,87.43437271
2013-09-30,1.201489847,1.21006779,0.007114056757,0.7139421773,NZD,6N=F,0.0002,0.0265,2013-12-18,0.2164383562,-0.0263,0.01280638552,128.0638552
2013-09-30,10.045,10.08572849,0.004046405551,0.4054603303,ZAR,6Z=F,0.0002,0.0505875,2013-12-18,0.2164383562,-0.0503875,0.01495219322,149.5219322
2013-10-31,1.055854714,1.060332972,0.004232388569,0.4241357775,AUD,6A=F,0.0005,0.0258,2013-12-18,0.1315068493,-0.0253,0.007559511857,75.59511857
2013-10-31,2.2235,2.20264319,-0.009424441625,-0.9380170761,BRL,6L=F,0.0005,0.0932,2013-12-18,0.1315068493,-0.0927,0.002766243306,27.66243306
2013-10-31,1.0429,1.043296788,0.0003803934974,0.03804658562,CAD,6C=F,0.0005,0.00924,2013-12-18,0.1315068493,-0.00874,0.00152976336,15.2976336
2013-10-31,0.9056,0.9052231627,-0.000416205565,-0.04161189635,CHF,6S=F,0.0005,0.000159292,2013-12-18,0.1315068493,0.000340708,-0.0004610110006,-4.610110006
2013-10-31,0.7356186553,0.7357268978,0.0001471339935,0.01471448182,EUR,6E=F,0.0005,0.00225826087,2013-12-18,0.1315068493,-0.00175826087,0.0003783573407,3.783573407
2013-10-31,0.6223549913,0.6231306137,0.001245494073,0.1246270022,GBP,6B=F,0.0005,0.0051663,2013-12-18,0.1315068493,-0.0046663,0.001859144484,18.59144484
2013-10-31,98.1,98.30908226,0.002129049628,0.2131317663,JPY,6J=F,0.0005,0.00221,2013-12-18,0.1315068493,-0.00171,0.00235392634,23.5392634
2013-10-31,12.9995,13.02507335,0.001965323993,0.1967256508,MXN,6M=F,0.0005,0.0397,2013-12-18,0.1315068493,-0.0392,0.007120392486,71.20392486
2013-10-31,1.20816721,1.213739555,0.004601625553,0.461222929,NZD,6N=F,0.0005,0.0267,2013-12-18,0.1315068493,-0.0262,0.008047105005,80.47105005
2013-10-31,10.002,10.0679586,0.006572891803,0.6594540662,ZAR,6Z=F,0.0005,0.05037407407,2013-12-18,0.1315068493,-0.04987407407,0.01313167415,131.3167415
2013-11-30,1.095890411,1.099868,0.003622979528,0.3629550451,AUD,6A=F,0.0007,0.0258,2013-12-18,0.04931506849,-0.0251,0.004860787747,48.60787747
2013-11-30,2.3345,2.325040721,-0.004060182156,-0.4051950761,BRL,6L=F,0.0007,0.0977,2013-12-18,0.04931506849,-0.097,0.0007233794875,7.233794875
2013-11-30,1.0597,1.063038169,0.003145156584,0.3150107779,CAD,6C=F,0.0007,0.00925,2013-12-18,0.04931506849,-0.00855,0.00356680042,35.6680042
2013-11-30,0.9047,0.9067827253,0.002299471233,0.2302117044,CHF,6S=F,0.0007,-0.0001695405556,2013-12-18,0.04931506849,0.0008695405556,0.002256589781,22.56589781
2013-11-30,0.7349698662,0.7359976248,0.001397391447,0.1398368253,EUR,6E=F,0.0007,0.002233809524,2013-12-18,0.04931506849,-0.001533809524,0.001473031369,14.73031369
2013-11-30,0.6107616197,0.6112469299,0.0007942827485,0.07945982745,GBP,6B=F,0.0007,0.0052344,2013-12-18,0.04931506849,-0.0045344,0.001017896995,10.17896995
2013-11-30,102.45,102.4485191,-1.44552326e-05,-0.001445512812,JPY,6J=F,0.0007,0.0022,2013-12-18,0.04931506849,-0.0015,5.951737014e-05,0.5951737014
2013-11-30,13.111,13.1406046,0.002255451466,0.225799691,MXN,6M=F,0.0007,0.0379,2013-12-18,0.04931506849,-0.0372,0.004089972014,40.89972014
2013-11-30,1.22594091,1.230920754,0.004053831026,0.4062058914,NZD,6N=F,0.0007,0.0266,2013-12-18,0.04931506849,-0.0259,0.0053310913,53.310913
2013-11-30,10.1765,10.21450426,0.003727556201,0.3734512179,ZAR,6Z=F,0.0007,0.05074615385,2013-12-18,0.04931506849,-0.05004615385,0.006195585706,61.95585706
2013-12-31,1.119946243,1.12587257,0.005277666523,0.5291617937,AUD,6A=F,0.0007,0.026,2014-03-19,0.2136986301,-0.0253,0.01068424186,106.8424186
2013-12-31,2.3608,2.3425787,-0.007748213688,-0.7718273657,BRL,6L=F,0.0007,0.0977,2014-03-19,0.2136986301,-0.097,0.01298055344,129.8055344
2013-12-31,1.0637,1.064735964,0.0009734505902,0.0973924547,CAD,6C=F,0.0007,0.009175,2014-03-19,0.2136986301,-0.008475,0.002784546481,27.84546481
2013-12-31,0.8904,0.8883361488,-0.002320582647,-0.2317892176,CHF,6S=F,0.0007,0.0001743491667,2014-03-19,0.2136986301,0.0005256508333,-0.00243291351,-24.3291351
2013-12-31,0.7257420713,0.7252683311,-0.0006529796813,-0.06527665365,EUR,6E=F,0.0007,0.002735,2014-03-19,0.2136986301,-0.002035,-0.000218102969,-2.18102969
2013-12-31,0.6033546519,0.6039376791,0.0009658428104,0.09663093868,GBP,6B=F,0.0007,0.0052474,2014-03-19,0.2136986301,-0.0045474,0.001937615961,19.37615961
2013-12-31,105.25,105.2299228,-0.0001907755706,-0.01907573741,JPY,6J=F,0.0007,0.0022,2014-03-19,0.2136986301,-0.0015,0.0001297723746,1.297723746
2013-12-31,13.098,13.10186713,0.0002952023118,0.02952458883,MXN,6M=F,0.0007,0.0379,2014-03-19,0.2136986301,-0.0372,0.008244791353,82.44791353
2013-12-31,1.215214485,1.220405156,0.004262306252,0.4271402799,NZD,6N=F,0.0007,0.0273,2014-03-19,0.2136986301,-0.0266,0.009946689814,99.46689814
2013-12-31,10.485,10.5457422,0.005776531579,0.579324791,ZAR,6Z=F,0.0007,0.0513826087,2014-03-19,0.2136986301,-0.0506826087,0.01660733563,166.0733563
2014-01-31,1.143772161,1.146657499,0.002519474984,0.2522651528,AUD,6A=F,0.0004,0.0262,2014-03-19,0.1287671233,-0.0258,0.005841666765,58.41666765
2014-01-31,2.4116,2.42630113,0.006077501349,0.6096006831,BRL,6L=F,0.0004,0.1027,2014-03-19,0.1287671233,-0.1023,0.01925037806,192.5037806
2014-01-31,1.1116,1.113833781,0.0020075022,0.2009518581,CAD,6C=F,0.0004,0.00894,2014-03-19,0.1287671233,-0.00854,0.003107173433,31.07173433
2014-01-31,0.9052,0.9071118012,0.002109793602,0.2112020782,CHF,6S=F,0.0004,-0.000433244,2014-03-19,0.1287671233,0.000833244,0.002002499169,20.02499169
2014-01-31,0.7407407407,0.7416196992,0.001185890477,0.1186593923,EUR,6E=F,0.0004,0.002920454545,2014-03-19,0.1287671233,-0.002520454545,0.001510442158,15.10442158
2014-01-31,0.6079027356,0.6087168348,0.001338297255,0.1339193175,GBP,6B=F,0.0004,0.0052093,2014-03-19,0.1287671233,-0.0048093,0.001957576981,19.57576981
2014-01-31,102.28,102.3017935,0.0002130540907,0.02130767883,JPY,6J=F,0.0004,0.0022,2014-03-19,0.1287671233,-0.0018,0.0004448349126,4.448349126
2014-01-31,13.3585,13.34668037,-0.0008851936879,-0.08848020196,MXN,6M=F,0.0004,0.038,2014-03-19,0.1287671233,-0.0376,0.003956450148,39.56450148
2014-01-31,1.236093943,1.241464973,0.004335750552,0.4345163518,NZD,6N=F,0.0004,0.0288,2014-03-19,0.1287671233,-0.0284,0.007992736853,79.92736853
2014-01-31,11.1445,11.11728704,-0.002444814428,-0.2441828303,ZAR,6Z=F,0.0004,0.05226,2014-03-19,0.1287671233,-0.05186,0.004233048586,42.33048586
2014-02-28,1.119444755,1.121076209,0.00145631621,0.1457377154,AUD,6A=F,0.0005,0.0263,2014-03-19,0.05205479452,-0.0258,0.002799329909,27.99329909
2014-02-28,2.3321,2.333449979,0.0005787008499,0.05788683296,BRL,6L=F,0.0005,0.1059,2014-03-19,0.05205479452,-0.1054,0.006065276192,60.65276192
2014-02-28,1.1075,1.106929373,-0.0005153715037,-0.05152387226,CAD,6C=F,0.0005,0.0087,2014-03-19,0.05205479452,-0.0082,-8.852218862e-05,-0.8852218862
2014-02-28,0.881,0.8779630807,-0.003453082494,-0.3447127461,CHF,6S=F,0.0005,-0.0004796675,2014-03-19,0.05205479452,0.0009796675,-0.003504078884,-35.04078884
2014-02-28,0.7243227582,0.723484299,-0.00115824732,-0.115757681,EUR,6E=F,0.0005,0.002881,2014-03-19,0.05205479452,-0.002381,-0.001034304854,-10.34304854
2014-02-28,0.5970149254,0.5967655489,-0.0004177928703,-0.0417705607,GBP,6B=F,0.0005,0.0052153,2014-03-19,0.05205479452,-0.0047153,-0.0001723388977,-1.723388977
2014-02-28,102.08,101.7811745,-0.002931658482,-0.2927365367,JPY,6J=F,0.0005,0.00212,2014-03-19,0.05205479452,-0.00162,-0.002847329714,-28.47329714
2014-02-28,13.2255,13.28021238,0.004128351889,0.4136885273,MXN,6M=F,0.0005,0.038,2014-03-19,0.05205479452,-0.0375,0.006080406684,60.80406684
2014-02-28,1.191895113,1.192179285,0.0002383918632,0.02384202808,NZD,6N=F,0.0005,0.0293,2014-03-19,0.05205479452,-0.0288,0.001737569945,17.37569945
2014-02-28,10.7265,10.77005927,0.004052679604,0.4060902815,ZAR,6Z=F,0.0005,0.05562083333,2014-03-19,0.05205479452,-0.05512083333,0.006921983257,69.21983257
2014-03-31,1.078167116,1.084010823,0.00540540306,0.542003861,AUD,6A=F,0.0005,0.0265,2014-06-18,0.2164383562,-0.026,0.01103280032,110.3280032
2014-03-31,2.2552,2.262955344,0.003432972361,0.3438871759,BRL,6L=F,0.0005,0.1055,2014-06-18,0.2164383562,-0.105,0.02615899976,261.5899976
2014-03-31,1.1053,1.106561919,0.001141047282,0.1141698524,CAD,6C=F,0.0005,0.008425,2014-06-18,0.2164383562,-0.007925,0.002856321255,28.56321255
2014-03-31,0.884,0.8835482868,-0.0005111184221,-0.05109878234,CHF,6S=F,0.0005,-0.0004000585714,2014-06-18,0.2164383562,0.0009000585714,-0.0007059256198,-7.059256198
2014-03-31,0.7258474269,0.7260054962,0.0002177484449,0.02177721538,EUR,6E=F,0.0005,0.003053333333,2014-06-18,0.2164383562,-0.002553333333,0.0007703877143,7.703877143
2014-03-31,0.5997001499,0.600168032,0.0007798891794,0.0780193372,GBP,6B=F,0.0005,0.0052157,2014-06-18,0.2164383562,-0.0047157,0.001800547536,18.00547536
2014-03-31,102.98,103.1778763,0.001919658176,0.1921501899,JPY,6J=F,0.0005,0.00212,2014-06-18,0.2164383562,-0.00162,0.002270288313,22.70288313
2014-03-31,13.056,13.0676245,0.0008899604115,0.08903565437,MXN,6M=F,0.0005,0.0381,2014-06-18,0.2164383562,-0.0376,0.009028042603,90.28042603
2014-03-31,1.151543068,1.160227442,0.007513215881,0.7541510906,NZD,6N=F,0.0005,0.0305,2014-06-18,0.2164383562,-0.03,0.01400636657,140.0636657
2014-03-31,10.5275,10.55130587,0.002258749984,0.2261302882,ZAR,6Z=F,0.0005,0.057264,2014-06-18,0.2164383562,-0.056764,0.01454465683,145.4465683
2014-04-30,1.077354019,1.079097879,0.001617342537,0.1618651141,AUD,6A=F,0.0003,0.0268,2014-06-18,0.1342465753,-0.0265,0.005174876783,51.74876783
2014-04-30,2.236,2.235885927,-5.101789031e-05,-0.005101658892,BRL,6L=F,0.0003,0.108,2014-06-18,0.1342465753,-0.1077,0.01440733827,144.0733827
2014-04-30,1.0956,1.09577035,0.0001554730867,0.01554851733,CAD,6C=F,0.0003,0.00926,2014-06-18,0.1342465753,-0.00896,0.001358322402,13.58322402
2014-04-30,0.88,0.8795848761,-0.0004718430103,-0.04717317099,CHF,6S=F,0.0003,-0.000292094,2014-06-18,0.1342465753,0.000592094,-0.0005513296021,-5.513296021
2014-04-30,0.7209805335,0.7209805519,2.544048328e-08,2.54404835e-06,EUR,6E=F,0.0003,0.0032975,2014-06-18,0.1342465753,-0.0029975,0.0004024295501,4.024295501
2014-04-30,0.5923117929,0.5923819748,0.0001184810136,0.01184880327,GBP,6B=F,0.0003,0.0052665,2014-06-18,0.1342465753,-0.0049665,0.00078521663,7.8521663
2014-04-30,102.14,102.0929062,-0.0004611778427,-0.04610715166,JPY,6J=F,0.0003,0.00212,2014-06-18,0.1342465753,-0.00182,-0.0002168490756,-2.168490756
2014-04-30,13.0835,13.08044512,-0.0002335179428,-0.02334906796,MXN,6M=F,0.0003,0.0381,2014-06-18,0.1342465753,-0.0378,0.004841002605,48.41002605
