date,spot_local_per_usd,futures_local_per_usd,futures_log_basis,futures_pct_basis,ccy,yahoo_symbol,us_rate,foreign_rate,assumed_expiry_date,assumed_tau_years,rate_differential_us_minus_foreign,region_group,futures_implied_basis_next_imm,futures_implied_basis_fixed_3m,futures_implied_basis_next_imm_bps,futures_implied_basis_fixed_3m_bps,basis_maturity_assumption_spread_bps,futures_premium_next_imm_pct_ann,futures_premium_fixed_3m_pct_ann,dks_forward_premium_3m_pct_ann,premium_gap_next_imm_pct_ann,premium_gap_fixed_3m_pct_ann
2016-08-31,0.7616726331,0.761614644,-7.61367621e-05,-0.007613386377,GBP,6B=F,0.003,0.0040613,2016-09-21,0.05753424658,-0.0010613,Advanced economies,-1.507566621e-05,0.0001891882379,-0.1507566621,1.891882379,-2.042639041,-0.1323329436,-0.03045470484,-0.63819051,0.5058575664,0.6077358052
2016-08-31,103.38,103.3698614,-9.807616072e-05,-0.009807135141,JPY,6J=F,0.003,0.00058,2016-09-21,0.05753424658,0.00242,Advanced economies,-0.0002373090374,-0.0007030761607,-2.373090374,-7.030761607,4.657671233,-0.1704657079,-0.03923046429,-1.3830786,1.212612892,1.343848136
2016-08-31,18.849,18.87861067,0.001569708673,0.1570941311,MXN,6M=F,0.003,0.0469,2016-09-21,0.05753424658,-0.0439,Emerging markets,0.004095462098,0.01254470867,40.95462098,125.4470867,-84.49246575,2.72830317,0.6278834692,3.7844939,-1.05619073,-3.156610431
2016-08-31,1.377979881,1.379310299,0.0009650185441,0.09654843243,NZD,6N=F,0.003,0.0224,2016-09-21,0.05753424658,-0.0194,Advanced economies,0.002081182928,0.005815018544,20.81182928,58.15018544,-37.33835616,1.677294136,0.3860074176,1.5986892,0.07860493604,-1.212681782
2016-08-31,14.6985,14.75470228,0.003816382541,0.3823674202,ZAR,6Z=F,0.003,0.072964,2016-09-21,0.05753424658,-0.069964,Emerging markets,0.007841708568,0.02130738254,78.41708568,213.0738254,-134.6567397,6.633236321,1.526553016,7.0965223,-0.4632859793,-5.569969284
2016-09-30,1.304291118,1.30736039,0.002350446708,0.2353211174,AUD,6A=F,0.0029,0.0173,2016-12-21,0.2246575342,-0.0144,Advanced economies,0.005585515202,0.005950446708,55.85515202,59.50446708,-3.649315068,1.046235425,0.9401786832,0.88973624,0.1564991851,0.0504424432
2016-09-30,3.2434,3.246226192,0.0008709877023,0.08713671223,BRL,6L=F,0.0029,0.1413,2016-12-21,0.2246575342,-0.1384,Emerging markets,0.03196359044,0.0354709877,319.6359044,354.709877,-35.0739726,0.3876957456,0.3483950809,10.988377,-10.60068125,-10.63998192
2016-09-30,1.3115,1.31087372,-0.0004776432748,-0.04775292214,CAD,6C=F,0.0029,0.00505,2016-12-21,0.2246575342,-0.00215,Advanced economies,5.370423832e-06,5.98567252e-05,0.05370423832,0.598567252,-0.5448630137,-0.2126095065,-0.1910573099,-0.18764119,-0.02496831651,-0.00341611992
2016-09-30,0.9694,0.966183606,-0.003323438897,-0.3317922387,CHF,6S=F,0.0029,-0.0075,2016-12-21,0.2246575342,0.0104,Advanced economies,-0.005659877253,-0.005923438897,-56.59877253,-59.23438897,2.635616438,-1.479335607,-1.329375559,-2.0444155,0.5650798931,0.7150399412
2016-09-30,0.8898380495,0.8867606859,-0.003464335021,-0.3458341136,EUR,6E=F,0.0029,-0.003016363636,2016-12-21,0.2246575342,0.005916363636,Advanced economies,-0.004793490687,-0.00494342593,-47.93490687,-49.4342593,1.499352428,-1.542051565,-1.385734008,-1.5273576,-0.01469396455,0.1416235916
2016-09-30,0.7683442182,0.7694083121,0.001383960117,0.1384918232,GBP,6B=F,0.0029,0.0037907,2016-12-21,0.2246575342,-0.0008907,Advanced economies,0.001584062583,0.001606635117,15.84062583,16.06635117,-0.2257253425,0.6160310278,0.5535840468,-0.7333982,1.349429228,1.286982247
2016-09-30,101.21,101.1020156,-0.001067504085,-0.1066934505,JPY,6J=F,0.0029,0.00056,2016-12-21,0.2246575342,0.00234,Advanced economies,-0.001593202715,-0.001652504085,-15.93202715,-16.52504085,0.5930136986,-0.4751695013,-0.427001634,-1.5409381,1.065768599,1.113936466
2016-09-30,19.3355,19.42124632,0.00442485355,0.4434657669,MXN,6M=F,0.0029,0.0472,2016-12-21,0.2246575342,-0.0443,Emerging markets,0.01437718232,0.01549985355,143.7718232,154.9985355,-11.22671233,1.969599446,1.76994142,3.2843654,-1.314765954,-1.51442398
2016-09-30,1.371742112,1.376651949,0.003572880302,0.3579270647,NZD,6N=F,0.0029,0.0223,2016-12-21,0.2246575342,-0.0194,Advanced economies,0.007931236466,0.008422880302,79.31236466,84.22880302,-4.916438356,1.590367452,1.429152121,1.4842196,0.1061478518,-0.0550674792
2016-09-30,13.72,13.76936387,0.003591492397,0.3597949534,ZAR,6Z=F,0.0029,0.07292307692,2016-12-21,0.2246575342,-0.07002307692,Emerging markets,0.0193227042,0.02109726163,193.227042,210.9726163,-17.74557429,1.598652104,1.436596959,7.1378789,-5.539226796,-5.701281941
2016-10-31,1.313887794,1.317176015,0.002499538377,0.2502664827,AUD,6A=F,0.0033,0.0174,2016-12-21,0.1397260274,-0.0141,Advanced economies,0.004469675363,0.006024538377,44.69675363,60.24538377,-15.54863014,1.788885309,0.9998153508,0.83638293,0.952502379,0.1634324208
2016-10-31,3.1658,3.181167398,0.004842447366,0.4854190962,BRL,6L=F,0.0033,0.1388,2016-12-21,0.1397260274,-0.1355,Emerging markets,0.02377532408,0.03871744737,237.7532408,387.1744737,-149.4212329,3.465673115,1.936978946,10.675374,-7.209700885,-8.738395054
2016-10-31,1.3403,1.341831624,0.001142094837,0.1142747276,CAD,6C=F,0.0033,0.004875,2016-12-21,0.1397260274,-0.001575,Advanced economies,0.00136216333,0.001535844837,13.6216333,15.35844837,-1.736815068,0.817381599,0.4568379348,-0.25520897,1.072590569,0.7120469048
2016-10-31,0.989,0.9879470481,-0.001065230366,-0.1064663209,CHF,6S=F,0.0033,-0.0075,2016-12-21,0.1397260274,0.0108,Advanced economies,-0.002574271462,-0.003765230366,-25.74271462,-37.65230366,11.90958904,-0.7623707521,-0.4260921464,-2.2461238,1.483753048,1.820031654
2016-10-31,0.9122422916,0.9101665219,-0.002278051453,-0.2275458663,EUR,6E=F,0.0033,-0.00309,2016-12-21,0.1397260274,0.00639,Advanced economies,-0.003170900768,-0.003875551453,-31.70900768,-38.75551453,7.046506849,-1.630370158,-0.9112205812,-1.7573937,0.1270235425,0.8461731188
2016-10-31,0.8188666885,0.8160600813,-0.003433315772,-0.3427428683,GBP,6B=F,0.0033,0.003975,2016-12-21,0.1397260274,-0.000675,Advanced economies,-0.003339000703,-0.003264565772,-33.39000703,-32.64565772,-0.7443493151,-2.457176974,-1.373326309,-0.82486731,-1.632309664,-0.5484589988
2016-10-31,105.07,104.7559233,-0.002993690214,-0.2989213592,JPY,6J=F,0.0033,0.00056,2016-12-21,0.1397260274,0.00274,Advanced economies,-0.003376539529,-0.003678690214,-33.76539529,-36.78690214,3.021506849,-2.142542996,-1.197476086,-1.6803144,-0.4622285963,0.4828383144
2016-10-31,18.79,18.92863922,0.007351264286,0.7378351163,MXN,6M=F,0.0033,0.0519,2016-12-21,0.1397260274,-0.0486,Emerging markets,0.01414194922,0.01950126429,141.4194922,195.0126429,-53.59315068,5.26119895,2.940505714,3.8981597,1.36303925,-0.9576539856
2016-10-31,1.397428731,1.401738143,0.003079069887,0.3083815092,NZD,6N=F,0.0033,0.0215,2016-12-21,0.1397260274,-0.0182,Advanced economies,0.005622083586,0.007629069887,56.22083586,76.29069887,-20.06986301,2.203648056,1.231627955,1.3878931,0.8157549563,-0.1562651452
2016-10-31,13.485,13.52265042,0.002788131783,0.2792022237,ZAR,6Z=F,0.0033,0.07346538462,2016-12-21,0.1397260274,-0.07016538462,Emerging markets,0.01259206224,0.02032947794,125.9206224,203.2947794,-77.37415701,1.995427649,1.115252713,7.0847092,-5.089281551,-5.969456487
2016-11-30,1.353729525,1.353912779,0.0001353609407,0.01353701024,AUD,6A=F,0.0045,0.0176,2016-12-21,0.05753424658,-0.0131,Advanced economies,0.0008890595708,0.003410360941,8.890595708,34.10360941,-25.2130137,0.2352702064,0.05414437628,0.90318114,-0.6679109336,-0.8490367637
2016-11-30,3.3854,3.396739055,0.003343802165,0.3349398908,BRL,6L=F,0.0045,0.1388,2016-12-21,0.05753424658,-0.1343,Emerging markets,0.01107065148,0.03691880216,110.7065148,369.1880216,-258.4815068,5.81184662,1.337520866,11.229381,-5.41753438,-9.891860134
2016-11-30,1.3425,1.342191776,-0.0002296161764,-0.02295898166,CAD,6C=F,0.0045,0.0048,2016-12-21,0.05753424658,-0.0003,Advanced economies,-0.0002123559024,-0.0001546161764,-2.123559024,-1.546161764,-0.5773972603,-0.3990947828,-0.09184647056,-0.3155629,-0.08353188276,0.2237164294
2016-11-30,1.0187,1.015847243,-0.002804318088,-0.2800389661,CHF,6S=F,0.0045,-0.0076,2016-12-21,0.05753424658,0.0121,Advanced economies,-0.003500482472,-0.005829318088,-35.00482472,-58.29318088,23.28835616,-4.874171914,-1.121727235,-2.1117811,-2.762390814,0.9900538648
2016-11-30,0.9453582908,0.9429959355,-0.00250202694,-0.2498899479,EUR,6E=F,0.0045,-0.003126818182,2016-12-21,0.05753424658,0.007626818182,Advanced economies,-0.002940830178,-0.004408731485,-29.40830178,-44.08731485,14.67901308,-4.34876111,-1.000810776,-1.6593738,-2.68938731,0.658563024
2016-11-30,0.8012178511,0.7993604817,-0.002320873897,-0.2318182751,GBP,6B=F,0.0045,0.0039773,2016-12-21,0.05753424658,0.0005227,Advanced economies,-0.002350947047,-0.002451548897,-23.50947047,-24.51548897,1.006018493,-4.033899868,-0.9283495588,-0.8250345,-3.208865368,-0.1033150588
2016-11-30,114.34,114.2334924,-0.0009319333572,-0.09314992422,JPY,6J=F,0.0045,0.00056,2016-12-21,0.05753424658,0.00394,Advanced economies,-0.001158618289,-0.001916933357,-11.58618289,-19.16933357,7.583150685,-1.61978893,-0.3727733429,-1.5535568,-0.06623213024,1.180783457
2016-11-30,20.4565,20.59732296,0.006860433681,0.6884020364,MXN,6M=F,0.0045,0.0559,2016-12-21,0.05753424658,-0.0514,Emerging markets,0.009817693955,0.01971043368,98.17693955,197.1043368,-98.92739726,11.92408711,2.744173472,4.1676278,7.756459311,-1.423454328
2016-11-30,1.412229911,1.4134276,0.0008477240993,0.0848083519,NZD,6N=F,0.0045,0.0207,2016-12-21,0.05753424658,-0.0162,Advanced economies,0.001779778894,0.004897724099,17.79778894,48.97724099,-31.17945205,1.47342522,0.3390896397,1.311046,0.1623792201,-0.9719563603
2016-11-30,14.0775,14.16932364,0.006501542911,0.652272382,ZAR,6Z=F,0.0045,0.07477692308,2016-12-21,0.05753424658,-0.07027692308,Emerging markets,0.01054487273,0.02407077368,105.4487273,240.7077368,-135.2590095,11.30030077,2.600617164,7.2134104,4.086890373,-4.612793236
2016-12-31,1.383125864,1.388503189,0.003880267898,0.3887805885,AUD,6A=F,0.0051,0.0178,2017-03-15,0.202739726,-0.0127,Advanced economies,0.006455062419,0.007055267898,64.55062419,70.55267898,-6.002054795,1.913915923,1.552107159,0.87839949,1.035516433,0.6737076692
2016-12-31,3.2532,3.25913384,0.001822339379,0.1824000849,BRL,6L=F,0.0051,0.1363,2017-03-15,0.202739726,-0.1312,Emerging markets,0.02842179143,0.03462233938,284.2179143,346.2233938,-62.00547945,0.8988565857,0.7289357516,10.499547,-9.600690414,-9.770611248
2016-12-31,1.3426,1.343815122,0.0009046419844,0.09050512964,CAD,6C=F,0.0051,0.004775,2017-03-15,0.202739726,0.000325,Advanced economies,0.0008387515735,0.0008233919844,8.387515735,8.233919844,0.1535958904,0.4462085464,0.3618567938,-0.42447463,0.8706831764,0.7863314238
2016-12-31,1.016,1.013582017,-0.002382740511,-0.2379904038,CHF,6S=F,0.0051,-0.008,2017-03-15,0.202739726,0.0131,Advanced economies,-0.005038630922,-0.005657740511,-50.38630922,-56.57740511,6.19109589,-1.175270658,-0.9530962044,-2.3898594,1.214588742,1.436763196
2016-12-31,0.9476876422,0.9457159175,-0.002082731215,-0.2080563835,EUR,6E=F,0.0051,-0.003157619048,2017-03-15,0.202739726,0.008257619048,Advanced economies,-0.003756878638,-0.004147135977,-37.56878638,-41.47135977,3.902573386,-1.027293099,-0.833092486,-1.8444626,0.8171695006,1.011370114
2016-12-31,0.8105698306,0.8091924077,-0.001700772083,-0.169932659,GBP,6B=F,0.0051,0.0037226,2017-03-15,0.202739726,0.0013774,Advanced economies,-0.001980025782,-0.002045122083,-19.80025782,-20.45122083,0.6509630137,-0.8388943383,-0.6803088332,-0.94536614,0.1064718017,0.2650573068
2016-12-31,116.78,116.3196522,-0.003949799133,-0.3942008936,JPY,6J=F,0.0051,0.00056,2017-03-15,0.202739726,0.00454,Advanced economies,-0.004870237489,-0.005084799133,-48.70237489,-50.84799133,2.145616438,-1.948211735,-1.579919653,-1.8159484,-0.1322633348,0.2360287468
2016-12-31,20.617,20.67824593,0.002966248252,0.297065192,MXN,6M=F,0.0051,0.0602,2017-03-15,0.202739726,-0.0551,Emerging markets,0.01413720716,0.01674124825,141.3720716,167.4124825,-26.04041096,1.463081908,1.186499301,4.3402123,-2.877130392,-3.153712999
2016-12-31,1.437194596,1.444251922,0.004898470268,0.4910487388,NZD,6N=F,0.0051,0.0203,2017-03-15,0.202739726,-0.0152,Advanced economies,0.007980114104,0.008698470268,79.80114104,86.98470268,-7.183561644,2.416137362,1.959388107,1.1557782,1.260359162,0.8036099072
2016-12-31,13.7,13.77410476,0.005394529736,0.5409106411,ZAR,6Z=F,0.0051,0.07609583333,2017-03-15,0.202739726,-0.07099583333,Emerging markets,0.01978820553,0.02314348807,197.8820553,231.4348807,-33.55282534,2.660815343,2.157811894,7.2221646,-4.561349257,-5.064352706
2017-01-31,1.318913216,1.319609425,0.0005277268986,0.0527866171,AUD,6A=F,0.0051,0.0178,2017-03-15,0.1178082192,-0.0127,Advanced economies,0.002023891282,0.003702726899,20.23891282,37.02726899,-16.78835616,0.4479542278,0.2110907594,0.85599339,-0.4080391622,-0.6449026306
2017-01-31,3.1477,3.12695445,-0.006612515877,-0.6590701304,BRL,6L=F,0.0051,0.1288,2017-03-15,0.1178082192,-0.1237,Emerging markets,0.007960360835,0.02431248412,79.60360835,243.1248412,-163.5212329,-5.612949522,-2.645006351,10.036275,-15.64922452,-12.68128135
2017-01-31,1.303,1.301659635,-0.001029205275,-0.1028675825,CAD,6C=F,0.0051,0.0045,2017-03-15,0.1178082192,0.0006,Advanced economies,-0.001099890206,-0.001179205275,-10.99890206,-11.79205275,0.7931506849,-0.8736277333,-0.41168211,-0.43327144,-0.4403562933,0.02158933
2017-01-31,0.9888,0.9865824863,-0.002245149655,-0.2242631191,CHF,6S=F,0.0051,-0.0093,2017-03-15,0.1178082192,0.0144,Advanced economies,-0.003941588011,-0.005845149655,-39.41588011,-58.45149655,19.03561644,-1.905766567,-0.898059862,-2.3022962,0.3965296327,1.404236338
2017-01-31,0.9264406152,0.9241289796,-0.002498297592,-0.2495179444,EUR,6E=F,0.0051,-0.003255454545,2017-03-15,0.1178082192,0.008355454545,Advanced economies,-0.003482638812,-0.004587161228,-34.82638812,-45.87161228,11.04522416,-2.120647956,-0.9993190368,-1.8827355,-0.2379124556,0.8834164632
2017-01-31,0.7945967422,0.7942181173,-0.0004766129234,-0.04764993615,GBP,6B=F,0.0051,0.003621,2017-03-15,0.1178082192,0.001479,Advanced economies,-0.0006508512796,-0.0008463629234,-6.508512796,-8.463629234,1.955116438,-0.4045667837,-0.1906451694,-0.90896493,0.5043981463,0.7183197606
2017-01-31,112.72,112.5745762,-0.001290965965,-0.1290133026,JPY,6J=F,0.0051,0.00056,2017-03-15,0.1178082192,0.00454,Advanced economies,-0.00182581528,-0.002425965965,-18.2581528,-24.25965965,6.001506849,-1.095819947,-0.516386386,-1.8494258,0.7536058532,1.333039414
2017-01-31,20.8355,20.88118603,0.002190301015,0.2192701477,MXN,6M=F,0.0051,0.0628,2017-03-15,0.1178082192,-0.0577,Emerging markets,0.008987835262,0.01661530102,89.87835262,166.1530102,-76.27465753,1.859209001,0.876120406,3.790102,-1.930892999,-2.913981594
2017-01-31,1.364442625,1.363512432,-0.0006819712808,-0.06817387912,NZD,6N=F,0.0051,0.0198,2017-03-15,0.1178082192,-0.0147,Advanced economies,0.001049809541,0.002993028719,10.49809541,29.93028719,-19.43219178,-0.5788825987,-0.2727885123,1.1012892,-1.680171799,-1.374077712
2017-01-31,13.5075,13.53546256,0.002068011163,0.2070150973,ZAR,6Z=F,0.0051,0.074632,2017-03-15,0.1178082192,-0.069532,Emerging markets,0.01025945226,0.01945101116,102.5945226,194.5101116,-91.91558904,1.755404824,0.8272044652,6.7243776,-4.968972776,-5.897173135
2017-02-28,1.301066875,1.304461236,0.002605508514,0.2608905801,AUD,6A=F,0.0052,0.0178,2017-03-15,0.04109589041,-0.0126,Advanced economies,0.003123316733,0.005755508514,31.23316733,57.55508514,-26.32191781,6.340070718,1.042203406,0.85578847,5.484282248,0.1864149356
2017-02-28,3.1085,3.099333782,-0.002953115347,-0.2948759191,BRL,6L=F,0.0052,0.1213,2017-03-15,0.04109589041,-0.1161,Emerging markets,0.001818117529,0.02607188465,18.18117529,260.7188465,-242.5376712,-7.185914011,-1.181246139,8.9871254,-16.17303941,-10.16837154
2017-02-28,1.3247,1.328903659,0.003168266819,0.3173291081,CAD,6C=F,0.0052,0.00465,2017-03-15,0.04109589041,0.00055,Advanced economies,0.00314566408,0.003030766819,31.4566408,30.30766819,1.148972603,7.70944926,1.267306728,-0.3689855,8.07843476,1.636292228
2017-02-28,1.0022,1.004016072,0.001810445993,0.181208584,CHF,6S=F,0.0052,-0.008037781667,2017-03-15,0.04109589041,0.01323778167,Advanced economies,0.001266427568,-0.001498999424,12.66427568,-14.98999424,27.65426992,4.405418583,0.7241783972,-2.1135104,6.518928983,2.837688797
2017-02-28,0.9417969486,0.9436188128,0.001932586813,0.1934455462,EUR,6E=F,0.0052,-0.003286,2017-03-15,0.04109589041,0.008486,Advanced economies,0.001583847087,-0.0001889131871,15.83847087,-1.889131871,17.72760274,4.702627912,0.7730347252,-1.6740946,6.376722512,2.447129325
2017-02-28,0.8046994448,0.8061265792,0.001771929206,0.17735,GBP,6B=F,0.0052,0.0035674,2017-03-15,0.04109589041,0.0016326,Advanced economies,0.001704836055,0.001363779206,17.04836055,13.63779206,3.410568493,4.311694401,0.7087716824,-0.87633413,5.188028531,1.585105812
2017-02-28,112.06,112.1579196,0.0008734320577,0.08738136106,JPY,6J=F,0.0052,0.00056,2017-03-15,0.04109589041,0.00464,Advanced economies,0.0006827471262,-0.0002865679423,6.827471262,-2.865679423,9.693150685,2.12535134,0.3493728231,-1.5504628,3.67581414,1.899835623
2017-02-28,19.9975,20.116676,0.005941856995,0.5959544843,MXN,6M=F,0.0052,0.0657,2017-03-15,0.04109589041,-0.0605,Emerging markets,0.008428158365,0.021066857,84.28158365,210.66857,-126.3869863,14.45851869,2.376742798,5.222374,9.236144688,-2.845631202
2017-02-28,1.383317195,1.387347425,0.002909217924,0.2913453806,NZD,6N=F,0.0052,0.0202,2017-03-15,0.04109589041,-0.015,Advanced economies,0.003525656281,0.006659217924,35.25656281,66.59217924,-31.33561644,7.079096949,1.16368717,1.1041454,5.974951549,0.0595417696
2017-02-28,13.1,13.12766711,0.002109766,0.2111993122,ZAR,6Z=F,0.0052,0.07264166667,2017-03-15,0.04109589041,-0.06744166667,Emerging markets,0.004881341343,0.01897018267,48.81341343,189.7018267,-140.8884132,5.133763933,0.8439064,6.6505585,-1.516794567,-5.8066521
2017-03-31,1.309243257,1.308044436,-0.000916079269,-0.09156597965,AUD,6A=F,0.0074,0.0179,2017-06-21,0.2246575342,-0.0105,Advanced economies,0.001442824841,0.001708920731,14.42824841,17.08920731,-2.660958904,-0.4077669918,-0.3664317076,0.72349334,-1.131260332,-1.089925048
2017-03-31,3.1628,3.168567729,0.001821954168,0.1823614935,BRL,6L=F,0.0074,0.1213,2017-06-21,0.2246575342,-0.1139,Emerging markets,0.02741044732,0.03029695417,274.1044732,302.9695417,-28.86506849,0.8109917945,0.7287816672,8.7613811,-7.950389306,-8.032599433
2017-03-31,1.3321,1.32863877,-0.002601707603,-0.2598326095,CAD,6C=F,0.0074,0.00498,2017-06-21,0.2246575342,0.00242,Advanced economies,-0.003145378836,-0.003206707603,-31.45378836,-32.06707603,0.6132876712,-1.158077165,-1.040683041,-0.36473611,-0.793341055,-0.6759469312
2017-03-31,0.9998,0.9960159873,-0.003791949974,-0.378476961,CHF,6S=F,0.0074,-0.00815,2017-06-21,0.2246575342,0.01555,Advanced economies,-0.007285374631,-0.007679449974,-72.85374631,-76.79449974,3.940753425,-1.687880172,-1.51677999,-2.2010748,0.5131946283,0.6842948104
2017-03-31,0.9347541597,0.9354099833,0.0007013541224,0.07016001287,EUR,6E=F,0.0074,-0.003293478261,2017-06-21,0.2246575342,0.01069347826,Advanced economies,-0.001701016336,-0.001972015443,-17.01016336,-19.72015443,2.709991066,0.3121881155,0.280541649,-1.7307748,2.042962916,2.011316449
2017-03-31,0.7976389886,0.7976389772,-1.43009308e-08,-1.430093077e-06,GBP,6B=F,0.0074,0.0034567,2017-06-21,0.2246575342,0.0039433,Advanced economies,-0.0008859063557,-0.0009858393009,-8.859063557,-9.858393009,0.9993294521,-6.365658223e-06,-5.72037232e-06,-0.93109477,0.9310884043,0.9310890496
2017-03-31,111.41,111.2347052,-0.001574659805,-0.1573420678,JPY,6J=F,0.0074,0.00056,2017-06-21,0.2246575342,0.00684,Advanced economies,-0.003111317339,-0.003284659805,-31.11317339,-32.84659805,1.733424658,-0.7009156451,-0.629863922,-1.617095,0.9161793549,0.987231078
2017-03-31,18.829,18.77934277,-0.002640757883,-0.2637274149,MXN,6M=F,0.0074,0.0678,2017-06-21,0.2246575342,-0.0604,Emerging markets,0.01092855719,0.01245924212,109.2855719,124.5924212,-15.30684932,-1.175459302,-1.056303153,5.1445384,-6.319997702,-6.200841553
2017-03-31,1.428367376,1.428775598,0.000285755029,0.02857958609,NZD,6N=F,0.0074,0.0198,2017-06-21,0.2246575342,-0.0124,Advanced economies,0.003071508454,0.003385755029,30.71508454,33.85755029,-3.142465753,0.1271958361,0.1143020116,1.022963,-0.8957671639,-0.9086609884
2017-03-31,13.4225,13.427325,0.0003594063603,0.03594709545,ZAR,6Z=F,0.0074,0.0723,2017-06-21,0.2246575342,-0.0649,Emerging markets,0.01493968033,0.01658440636,149.3968033,165.8440636,-16.44726027,0.1599796604,0.1437625441,6.4615026,-6.30152294,-6.317740056
2017-04-30,1.337792642,1.33689835,-0.0006687071337,-0.06684835989,AUD,6A=F,0.008,0.0177,2017-06-21,0.1424657534,-0.0097,Advanced economies,0.0007132106745,0.001756292866,7.132106745,17.56292866,-10.43082192,-0.4693809689,-0.2674828535,0.65717,-1.126550969,-0.9246528535
2017-04-30,3.1896,3.198464787,0.002775423593,0.2779278647,BRL,6L=F,0.008,0.1113,2017-06-21,0.1424657534,-0.1033,Emerging markets,0.01749213592,0.02860042359,174.9213592,286.0042359,-111.0828767,1.948133869,1.110169437,8.1808119,-6.232678031,-7.070642463
2017-04-30,1.3669,1.36677374,-9.23736941e-05,-0.009236942778,CAD,6C=F,0.008,0.00535,2017-06-21,0.1424657534,0.00265,Advanced economies,-0.0004699079407,-0.0007548736941,-4.699079407,-7.548736941,2.849657534,-0.0648392276,-0.03694947764,-0.50989133,0.4450521024,0.4729418524
2017-04-30,0.9944,0.9912767352,-0.003145796378,-0.3140853545,CHF,6S=F,0.008,-0.007901191,2017-06-21,0.1424657534,0.015901191,Advanced economies,-0.005411171534,-0.007121094128,-54.11171534,-71.21094128,17.09922594,-2.208107073,-1.258318551,-2.1709909,-0.0371161734,0.9126723488
2017-04-30,0.9178522258,0.9172208081,-0.0006881663339,-0.06879296017,EUR,6E=F,0.008,-0.003303888889,2017-06-21,0.1424657534,0.01130388889,Advanced economies,-0.002298583381,-0.003514138556,-22.98583381,-35.14138556,12.15555175,-0.4830398306,-0.2752665336,-1.7370098,1.253969969,1.461743266
2017-04-30,0.7729169887,0.7720815376,-0.001081491243,-0.1080906642,GBP,6B=F,0.008,0.0033513,2017-06-21,0.1424657534,0.0046487,Advanced economies,-0.001743771791,-0.002243666243,-17.43771791,-22.43666243,4.998944521,-0.7591236611,-0.4325964972,-0.9129467,0.1538230389,0.4803502028
2017-04-30,111.44,111.3337794,-0.0009536186052,-0.09531640555,JPY,6J=F,0.008,0.00056,2017-06-21,0.1424657534,0.00744,Advanced economies,-0.002013563811,-0.002813618605,-20.13563811,-28.13618605,8.000547945,-0.6693669057,-0.3814474421,-1.4554362,0.7860692943,1.073988758
2017-04-30,18.934,18.89287697,-0.002174276689,-0.2171914661,MXN,6M=F,0.008,0.0693,2017-06-21,0.1424657534,-0.0613,Emerging markets,0.006558873996,0.01315072331,65.58873996,131.5072331,-65.91849315,-1.526174984,-0.8697106756,5.6102982,-7.136473184,-6.480008876
2017-04-30,1.457725948,1.45730103,-0.0002915357755,-0.02914932831,NZD,6N=F,0.008,0.0197,2017-06-21,0.1424657534,-0.0117,Advanced economies,0.00137531354,0.002633464225,13.7531354,26.33464225,-12.58150685,-0.2046356886,-0.1166143102,0.92641187,-1.131047559,-1.04302618
2017-04-30,13.335,13.41831624,0.006228499699,0.6247937138,ZAR,6Z=F,0.008,0.07411818182,2017-06-21,0.1424657534,-0.06611818182,Emerging markets,0.01564807629,0.02275804515,156.4807629,227.5804515,-71.09968867,4.371927674,2.49139988,6.2866302,-1.914702526,-3.79523032
2017-05-31,1.34462821,1.345532824,0.0006725346919,0.0672760894,AUD,6A=F,0.0089,0.0173,2017-06-21,0.05753424658,-0.0084,Advanced economies,0.001155822363,0.002772534692,11.55822363,27.72534692,-16.16712329,1.168929345,0.2690138768,0.60516226,0.5637670854,-0.3361483832
2017-05-31,3.2405,3.243594023,0.0009543424791,0.09547980087,BRL,6L=F,0.0089,0.1113,2017-06-21,0.05753424658,-0.1024,Emerging markets,0.006845849328,0.02655434248,68.45849328,265.5434248,-197.0849315,1.658738118,0.3817369916,8.3822794,-6.723541282,-8.000542408
2017-05-31,1.3498,1.350165399,0.0002706690734,0.02707057076,CAD,6C=F,0.0089,0.00512,2017-06-21,0.05753424658,0.00378,Advanced economies,5.318962133e-05,-0.0006743309266,0.5318962133,-6.743309266,7.275205479,0.4704486275,0.1082676294,-0.54663914,1.017087768,0.6549067694
2017-05-31,0.9684,0.9662769816,-0.002194701486,-0.219229489,CHF,6S=F,0.0089,-0.0089770825,2017-06-21,0.05753424658,0.0178770825,Advanced economies,-0.003223245959,-0.006663972111,-32.23245959,-66.63972111,34.40726152,-3.814600202,-0.8778805944,-2.2398963,-1.574703902,1.362015706
2017-05-31,0.88999644,0.888415083,-0.001778393117,-0.1776812713,EUR,6E=F,0.0089,-0.003294545455,2017-06-21,0.05753424658,0.01219454545,Advanced economies,-0.002479997102,-0.00482702948,-24.79997102,-48.2702948,23.47032379,-3.091016608,-0.7113572468,-1.8389401,-1.252076508,1.127582853
2017-05-31,0.7748934522,0.7751938214,0.0003875513742,0.0387626482,GBP,6B=F,0.0089,0.0031081,2017-06-21,0.05753424658,0.0057919,Advanced economies,5.431877151e-05,-0.001060423626,0.5431877151,-10.60423626,11.14742397,0.673601198,0.1550205497,-1.049884,1.723485198,1.20490455
2017-05-31,110.71,110.4728236,-0.002144619602,-0.2142321549,JPY,6J=F,0.0089,0.00056,2017-06-21,0.05753424658,0.00834,Advanced economies,-0.002624455219,-0.004229619602,-26.24455219,-42.29619602,16.05164384,-3.727553117,-0.8578478408,-1.5016896,-2.225863517,0.6438417592
